comment,comment_id,like_count,reply_count,published_at,parent_id,video_id,title,channel,publish_date,views,likes,comments_count
"Seems like a regulation problem that these lands are available in the first place for mining operations if there were (or were supposed to be) functioning farmlands there ahead of time. Perhaps it's not the government of Ghana's fault originally if the regulations were already in place but now that the effects are being seen it should certainly be looked at.
Whether it's better for the mining operations to be driven out or whether the money they bring to the region is better for development in the long run is something the government needs to decide. Hopefully they can be sensible and make a good decision for Ghana soon.",UggSpk-e3U851HgCoAEC,1,0,2017-03-07T12:35:38Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"My brother please let the government and more locals know about this. 
A government is only as good as the people behind it. If you really do care about Ghana as you said, you gotta do your part in making the government work. Don't just go there and film what's happening and decide to be neutral about the situation my brother. Report them to officials. What they are doing is illegal, and damaging to the environment. All they are doing is exploiting Ghanains and their land. Please let more locals know what is happening. Report this to officials.",Ugg8ETn4NOA9qXgCoAEC,16,0,2017-03-02T01:48:46Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Thanks for not being biased,Ugh_NYh0Xm4oqngCoAEC.8PYr6vBBy1t8w9vhfSQhFb,2,0,2019-06-14T14:47:03Z,Ugh_NYh0Xm4oqngCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"It is clear to me that in Africa especially the black populated countries, The government favors a foreigner (particularly whites) more than the citizens. But blacks don't get that reciprocated abroad. The world is so unjust.",Ugj74MjY3y0CxHgCoAEC,2,1,2017-02-27T08:11:21Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
If you don't respect yourself. No one will respect you. This is a global problem of lack of respect.,Ugj74MjY3y0CxHgCoAEC.8PU04-uOeoI9345FFSBuha,0,0,2019-12-28T04:34:52Z,Ugj74MjY3y0CxHgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"There are no regulations in ghana, that's why everyone can get there and extract gold while ruining water soils and forests..PS that's nothing in compare to the coil industry in africa. Corruption ruins Africa",Ugjha42eGDb9vngCoAEC,2,0,2017-02-26T18:24:41Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"It is called GREED and it is nothing new. Also, as you love"" Africa"" so much you should also know the continent is named after a white Roman General named Sipio Africanus. The name of Africa before him was Kur and as late as the 1960s the US media referred to the African continent as ""Ethiopia"" and all Africans were called Ethiopians.",UgjLFmTf9xXPIngCoAEC,4,1,2017-02-26T15:54:00Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"He was named after Africa actually, so you're wrong",UgjLFmTf9xXPIngCoAEC.8PSGDlXOVsp9BrVt22o70d,1,0,2020-08-02T14:40:48Z,UgjLFmTf9xXPIngCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
could something like this happen in china?  answer that question honestly and youll know who is to blame,UggPaEaDvKvg8XgCoAEC,3,0,2017-02-26T12:44:11Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
peace out hmmmr,UggVb7E4V-jhy3gCoAEC,1,0,2017-02-26T12:01:56Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
If it's illegal then how come the government is not doing anything? Is there even police in africa?,UggUO6CZhqbMR3gCoAEC,0,0,2017-02-26T07:09:03Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"Well, some Chinese people do the same thing in Chinese lands. It is a little complicated to talk about this.",UggZJ8L2-z-6a3gCoAEC,2,1,2017-02-26T04:44:23Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"Very educated comment! In Shanxi province, there is a lot of mining.",UggZJ8L2-z-6a3gCoAEC.8PR3aM3wpmY98sUzHZJAd6,0,0,2020-05-20T10:17:59Z,UggZJ8L2-z-6a3gCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"This is so sad. I blame the African government, because they should be regulating this. It doesn't matter what the Chinese say, they need to be watched.",Ugjef-d0QNeK3XgCoAEC,59,1,2017-02-26T03:22:58Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Perfectly right,Ugjef-d0QNeK3XgCoAEC.8PQvH12EdHk8a-o62P15dz,2,0,2017-12-10T20:57:32Z,Ugjef-d0QNeK3XgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Ghanaians don't think,UgimfllBlAWzV3gCoAEC,2,0,2017-02-25T19:27:11Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"Overpopulation (leading to poverty, lack of education...) + growth model + wealth inequalities. People should stand up for their children: a safe and clean environment for the future generation. Same story everywhere: multinational rule following the growth model: they deplete natural ressources/ use/ destroy...In China: air pollution, heavy metal soil pollution, dirty water...The only answer is the people: we need to stand up if we want to give a chance to mankind. Else we will soon be extinct like all the other species before us. Mass extinction is under way and we know why...(That's one reason I do my channel because I think we the people can change something, we can change our mind and change the system: we don't need and we don't want: jobs/ cars/ mobile phones... and we can live together with our own specific identities on our small planet as human beings).",Ugi-XZRVIyT92HgCoAEC,0,0,2017-02-25T14:43:46Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
First comment that I have seen in Chinese!,Ugi4taKD-BdOFXgCoAEC.8PPRk-T8nQM98sUtqjXRYe,0,0,2020-05-20T10:17:14Z,Ugi4taKD-BdOFXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Your government needs to start deporting illegals I wish I could stop this.,UggrwCd6pHglnngCoAEC,18,0,2017-02-25T05:54:50Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
this was a nice piece its really good to see your expanding your focus......i see a documentary coming up in your future,UgjDxCTSZQYrBXgCoAEC,3,2,2017-02-25T04:57:46Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
HA llo is there a gold seller,UgjDxCTSZQYrBXgCoAEC.8POWKUOBwCc9IrNG4mQv1V,0,0,2021-01-23T13:05:12Z,UgjDxCTSZQYrBXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Hallo is there a gold seller,UgjDxCTSZQYrBXgCoAEC.8POWKUOBwCc9IrNHcVQZUb,0,0,2021-01-23T13:05:25Z,UgjDxCTSZQYrBXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
This channel is now 10x better than Loser laowai,UggCkFMPEHrtJHgCoAEC,8,3,2017-02-25T03:32:17Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Dexter Williams I gave you a shout in my thanks giving video!!I hope u heard what I said..Lol,UggCkFMPEHrtJHgCoAEC.8POMYPjClMF8PO_ovBzZoN,0,0,2017-02-25T05:37:01Z,UggCkFMPEHrtJHgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Dexter Williams-  Don't kick a man when hes down,UggCkFMPEHrtJHgCoAEC.8POMYPjClMF8ZUKYUAqNwv,0,0,2017-11-03T00:24:12Z,UggCkFMPEHrtJHgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Loser  laowai cannot shine like he wants to because he is in China where they are putting a gag order on him.  He needs to leave China and to Africa and see how big he would get.,UggCkFMPEHrtJHgCoAEC.8POMYPjClMF8lefW-N1R91,0,0,2018-09-26T12:55:52Z,UggCkFMPEHrtJHgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
I can't believe you went back to Ghana. Most people don't care enough about their home country to go back and make change. You are very brave.,UghWnXoY-0TuGXgCoAEC,1,0,2017-02-25T03:28:51Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
where is Ghana government ???,Ugi5zKJ3CC2c0XgCoAEC,2,1,2017-02-25T03:26:18Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
...under the table taking bribes...!,Ugi5zKJ3CC2c0XgCoAEC.8POLrZ4Qg-597kROda0OcU,0,0,2020-04-22T10:41:18Z,Ugi5zKJ3CC2c0XgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"this has been on for years,so many videos about this,the whole world is stealing away from africa because of the greed of our 1eaders and so called community chiefs",UgjPbKK5soSVCngCoAEC,4,0,2017-02-25T03:07:37Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"And this is going on for quite a long time already too, it's really heartbreaking but that's where we as humanity as a whole are headed and sadly I don't see any change to that anytime soon, there probably won't be before it's too late to revert the damage. On the bright side, we won't be alive by that time anymore.",Ugjz8InQ3C_KhngCoAEC,1,0,2017-02-25T02:44:45Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Blame your government bro and becareful of gold miners! Watch your life man. Gold rush is no joke. big up bro!,UgheDN6svGDc4HgCoAEC,1,0,2017-02-25T02:27:55Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
thanks for this video. you made my moment fascinating,UgjIr-VduIweiHgCoAEC,1,2,2017-02-25T01:38:13Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Godwin Yeboah You asked for it and I had to deliver..,UgjIr-VduIweiHgCoAEC.8PO9UvkotWZ8POdBkmOzmz,0,0,2017-02-25T06:06:29Z,UgjIr-VduIweiHgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Thanks man. Well done,UgjIr-VduIweiHgCoAEC.8PO9UvkotWZ8POlwIwLg7t,0,0,2017-02-25T07:22:53Z,UgjIr-VduIweiHgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
I blame the African leaders of that community coz I live it was sold to d Chinese by them so it's definitely d leaders. we blacks ND money SMH,Ugj8jG_Ng-onC3gCoAEC,5,0,2017-02-25T01:08:43Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Chinese,Ugg4Afs_JOFGuHgCoAEC,0,0,2017-02-25T01:02:37Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Gold is the root of evil.They saying black people are stupid.You and I no we cannot go to China and tear up land let along buy a shoe in China.The government must stop them from tearing up our house.YOU CAN NEVER DO THIS IN CHINA!!!!:(:(:(:(:(:(,UgguPlG4TRSAWXgCoAEC,1,0,2017-02-25T00:40:36Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"You should forbidden Chinese go to your country, and always planting coco there. And wait waltstreet  decide how much they exploit you without spoil any resource.",UgiAg0QtDb1ZMngCoAEC,0,0,2017-02-25T00:28:53Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Aiya Maya.  They said they came to discover gold for us??? Really?  why don't they go to the middle East to (discover oil) for the Arabs? And see if this is tolerated there??,Ughi23mZI4ZCmXgCoAEC,37,4,2017-02-24T23:41:19Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Crazy. African people need to Wake up! And do for self,Ughi23mZI4ZCmXgCoAEC.8PNx6gyZTjd8sHvYV3Qyw0,0,0,2019-03-10T07:14:01Z,Ughi23mZI4ZCmXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
????????,Ughi23mZI4ZCmXgCoAEC.8PNx6gyZTjd8ugZrOkY0_2,1,0,2019-05-08T23:18:48Z,Ughi23mZI4ZCmXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Because Arabs are smart and know how to to actually search and extract oil...Africans don't know how,Ughi23mZI4ZCmXgCoAEC.8PNx6gyZTjd9-pBdUxkFUk,2,0,2019-10-08T10:48:43Z,Ughi23mZI4ZCmXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Who is drilling oil in Iraq?,Ughi23mZI4ZCmXgCoAEC.8PNx6gyZTjd9343OzQjppv,0,0,2019-12-28T04:18:43Z,Ughi23mZI4ZCmXgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
you can't really blame the Chinese because they are just trying to make money any way they can. you have to blame the African officials and politicians for allowing this illegal mining to go on when its destroying the environment.  great videos! I hope they find a resolution fast and get those Chinese to stop the illegal activities!,UggtWJHCMFMJ4ngCoAEC,13,0,2017-02-24T23:20:58Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Who sold them the land?,UgiP6h4jUxE_WXgCoAEC,4,0,2017-02-24T22:32:58Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"Plant some trees, restore the land.",UghK3vsxFZ0S4XgCoAEC,6,1,2017-02-24T22:27:05Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
It's poisoned with mercury and some other chemicals used to wash the gold,UghK3vsxFZ0S4XgCoAEC.8PNoby4kv9U8lcyLpzmKQV,3,0,2018-09-25T21:02:02Z,UghK3vsxFZ0S4XgCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
Great video!!,Ugix-oVJUHeD7XgCoAEC,0,0,2017-02-24T22:04:13Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"This is really sad honestly, I feel for the wildlife of Ghana. It amazes what people will do just to make a quick dollar without a care in the world of who or what they are effecting. Thanks for spreading the word my brother!",Ugjcb1rJRfC0SngCoAEC,9,2,2017-02-24T21:57:34Z,,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
"Carl Manney As far as wildlife, I believe Ghana has more bird species in all of Africa.  It's sad.  The saddest part is how long it has been going on.  It could be a form of payment being paid to the Chinese government for a loan.",Ugjcb1rJRfC0SngCoAEC.8PNlEoOKQOR8PNxkcwsNR6,4,0,2017-02-24T23:46:54Z,Ugjcb1rJRfC0SngCoAEC,dFb7K0mc98A,Chinese In Africa || illegal Chinese Gold Mining In Ghana,WODE MAYA,2/24/2017 19:47,31514,704,247
